pid,srcid,root,file,ra,dec,zspec,Balmer_dec_total_0,Balmer_dec_total_1,Balmer_dec_total_2,Balmer_dec_total_3,Balmer_dec_total_4,LHa_total_0,LHa_total_1,LHa_total_2,LHa_total_3,LHa_total_4,LOIII_5007_0,LOIII_5007_1,LOIII_5007_2,LOIII_5007_3,LOIII_5007_4,logL_5100_0,logL_5100_1,logL_5100_2,logL_5100_3,logL_5100_4,LHb_total_2,LOIII/LHb,z,normalized,norm_factor,norm_error,median_flux_1500A,window_at_1500A,points_within_window1500A,median_flux_1900A,window_at_1900A,points_within_window1900A,median_flux_5500A,window_at_5500A,points_within_window5500A
1181,68797,jades-gdn-v4,jades-gdn-v4_prism-clear_1181_68797.spec.fits,189.2291371,62.1461898,5.043335,13.930724937852093,14.096741602983451,14.358347566491634,14.621584079760888,14.856827833363505,5.880498118659574e+43,5.906172977117407e+43,5.942586394420296e+43,5.986480699129398e+43,6.014361377630298e+43,9.657661907509161e+42,9.688256314712956e+42,9.766356256887894e+42,9.83563621817748e+42,9.88074977391477e+42,44.18721601273556,44.18904800969214,44.19168514240957,44.19489290361439,44.19713882210954,4.1387676171655224e+42,2.3597256865502594,5.043335,True,3.6295139252466985e-20,,2.3602652696625315,300.0,16.0,2.396398398292246,300.0,11.0,3.723586242939167,200.00000000000017,10.0
1181,73488,jades-gdn09-v4,jades-gdn09-v4_prism-clear_1181_73488.spec.fits,189.1973959,62.1772331,4.130943,9.473989856808476,9.61046726188569,9.883077350864092,10.200494718156216,10.411139952060486,5.414656437907227e+42,5.436591072563218e+42,5.475153767390892e+42,5.50712003609911e+42,5.52952651108774e+42,1.9384990261733063e+42,1.9466187581843684e+42,1.9636794708523075e+42,1.9772198985742983e+42,1.9850972234859696e+42,43.29760228033503,43.30108100326008,43.30623077358301,43.3115025751629,43.31453983535978,5.539928074034746e+41,3.5445938008761075,4.130943,True,2.329416861404108e-20,,4.407568266069402,300.0,20.0,3.0911325870789588,300.0,12.0,1.035766558477496,200.00000000000017,8.0
1181,39353,jades-gdn198-v4,jades-gdn198-v4_prism-clear_1181_39353.spec.fits,189.2939522,62.1530911,4.85197,3.531511215478181,3.926683622928248,4.47848790170208,5.1000271091900755,5.655176690171428,1.683504722687844e+42,1.7184976397934727e+42,1.7965623006756576e+42,1.927029849943929e+42,2.0074752780767925e+42,1.2071099772357503e+42,1.247821376852874e+42,1.306251568581743e+42,1.3839881289126525e+42,1.4326627762938553e+42,43.133917123612285,43.148026751002355,43.16874000419823,43.18376789751996,43.19914736602955,4.0115376888544495e+41,3.256236560386801,4.85197,True,1.888816702505869e-20,,4.7408316378670445,300.0,17.0,2.7683617233183324,300.0,11.0,0.7621466943256274,200.00000000000017,10.0
1181,53501,jades-gdn198-v4,jades-gdn198-v4_prism-clear_1181_53501.spec.fits,189.2950564,62.1935722,3.43611,7.1336557082468355,7.319232821366429,7.636394229218211,8.007037223618111,8.223296931900386,5.522201060269502e+42,5.554950098564985e+42,5.601127840441632e+42,5.650190275788615e+42,5.682729812801523e+42,2.6312385372069977e+42,2.6464695604445676e+42,2.6802689894449464e+42,2.7122475872203e+42,2.733670109452654e+42,43.29986523643543,43.3082773749884,43.31915778554034,43.33070514538191,43.33775087812231,7.334780882593403e+41,3.654190946324858,3.43611,True,3.614996764564889e-20,,3.58449198708752,300.0,25.0,2.1888121933407363,300.0,14.0,1.0373958779722965,200.00000000000017,5.0
1181,68797,jades-gdn198-v4,jades-gdn198-v4_prism-clear_1181_68797.spec.fits,189.2291371,62.1461898,5.0410485,14.99810488836949,15.160131209907744,15.432264769145974,15.698801243327528,15.870193437914576,6.679337751738923e+43,6.707952786136162e+43,6.747983243141166e+43,6.789667454260155e+43,6.821903572429084e+43,1.0060762016111662e+43,1.0102251390278429e+43,1.0166889381680182e+43,1.0242655765099495e+43,1.0276425888354918e+43,44.23262562599395,44.2338937931397,44.23576498959771,44.23795403074792,44.23907093816096,4.372646104823538e+42,2.3251114171953953,5.0410485,True,4.1703457263574247e-20,,1.983772720983379,300.0,16.0,1.4652167000552794,300.0,11.0,3.5515465291126285,200.00000000000017,10.0
1181,28074,jades-gdn2-v4,jades-gdn2-v4_prism-clear_1181_28074.spec.fits,189.0645893,62.2738154,2.2734878,8.86576743088595,8.9804831684229,9.116279987799906,9.280394356564528,9.404858946835292,2.0629154333363375e+43,2.0733973993711115e+43,2.0889454460127598e+43,2.1039330791283402e+43,2.1123252999954778e+43,6.277212316805395e+42,6.304963165769363e+42,6.354835889624774e+42,6.40114695247666e+42,6.43290536009959e+42,44.042328764074114,44.04295512450294,44.04390632461664,44.04470098788999,44.0452188697183,2.2914450289025175e+42,2.773287514851887,2.2734878,True,3.125422581179896e-19,,,300.0,1.0,2.398472133184381,300.0,22.0,1.854951602272409,200.00000000000017,4.0
1212,98,jades-gds-w09-v4,jades-gds-w09-v4_prism-clear_1212_2993.spec.fits,53.088974949978294,-27.73819748445515,4.8245463,9.442618349539297,9.962840851567744,10.946812707379165,12.28198601149664,13.308608593901306,8.338544439441018e+42,8.416939061801329e+42,8.520131891405889e+42,8.620106615465504e+42,8.679632199870584e+42,1.1461535685047209e+41,1.3940261030805182e+41,1.8026304997706035e+41,2.324567511408038e+41,2.663204528908142e+41,43.74251005933275,43.74778410030047,43.75593026831863,43.76245443488103,43.76547672407267,7.78320787900439e+41,0.23160508209388747,4.8245463,True,1.4959987260025823e-20,,2.0736244481133563,300.0,17.0,1.710856230867804,300.0,11.0,3.1616407762515317,200.00000000000017,10.0
1180,12402,jades-gds-wide-v4,jades-gds-wide-v4_prism-clear_1180_12402.spec.fits,53.1326687,-27.765481799999975,3.1927059,9.743720826656174,10.293150657810171,11.126516419500113,12.142176069133315,12.891761623272048,3.8033016735419696e+42,3.839531489168077e+42,3.900041830651234e+42,3.954049382280489e+42,3.989610535032304e+42,4.070059982149157e+41,4.16750533583144e+41,4.3191146463481935e+41,4.466607803831994e+41,4.578855511397682e+41,43.615515626834885,43.61768899214592,43.62215860971485,43.625746609468166,43.62816341765979,3.505177796543847e+41,1.2322098612535146,3.1927059,True,2.3420390859388236e-20,,1.0887229058434058,300.0,28.0,2.073190698164408,300.0,15.0,4.149976484103738,200.00000000000017,6.0
1180,13329,jades-gds-wide-v4,jades-gds-wide-v4_prism-clear_1180_13329.spec.fits,53.1390379,-27.784433200000024,3.935016,5.099140950718346,5.369790361724073,5.799169741733349,6.351473924552011,6.710518108423222,1.8929304321105075e+42,1.917317892394062e+42,1.9533845648368587e+42,1.9912511331514273e+42,2.0202714968389604e+42,2.1403823160692846e+42,2.1599200389276388e+42,2.1916294037839045e+42,2.2234511996049986e+42,2.238357589485852e+42,43.2126258340976,43.2207967371427,43.2340629256111,43.24799274427542,43.25620238437041,3.3683865998600683e+41,6.506466341704811,3.935016,True,3.033041652704962e-20,,4.195374875343545,300.0,21.0,2.8631241338032503,300.0,12.0,0.8125649521444298,200.00000000000017,7.0
1286,38562,jades-gds02-v4,jades-gds02-v4_prism-clear_1286_38562.spec.fits,53.1358639,-27.871645,4.8218217,6.303157818293611,6.468489748422244,6.745960384902142,7.076215713611744,7.327173498327741,3.922374895777258e+42,3.943711551176851e+42,3.971150027480516e+42,4.000512234223321e+42,4.021085404536703e+42,3.573186712563081e+42,3.58807609552833e+42,3.616866186813016e+42,3.642765143006345e+42,3.6609390455237396e+42,43.08113626512194,43.09659318076995,43.114253805840335,43.13038414362094,43.14103118458254,5.886708194089286e+41,6.144123451617037,4.8218217,True,2.3459865460837222e-20,,3.849402492569598,300.0,17.0,2.682008104244127,300.0,11.0,0.5111047818949644,200.00000000000017,9.0
1286,204851,jades-gds05-v4,jades-gds05-v4_prism-clear_1286_204851.spec.fits,53.1385932,-27.790253399999987,5.485453,7.263650081512385,7.42833927840722,7.6847061625126045,7.988966866657143,8.188961554015162,6.409070784096963e+42,6.454154414856977e+42,6.524808906756813e+42,6.603557898552472e+42,6.670459233570252e+42,3.6811524580679425e+42,3.70761231359348e+42,3.7390142273585943e+42,3.7677309841496727e+42,3.7822212400442785e+42,43.52438398588568,43.53091667803016,43.541805836842045,43.5512874523338,43.55670596712876,8.49064202166378e+41,4.403688458209097,5.485453,True,1.5193081681214414e-20,,3.590602550741692,300.0,15.0,2.9662051721431557,300.0,11.0,1.4924140127953172,200.00000000000017,11.0
1286,159717,jades-gds06-v4,jades-gds06-v4_prism-clear_1286_159717.spec.fits,53.0975283,-27.90126029999999,5.074387,15.052119721647736,15.771528354297248,16.639771064005473,17.64509197340425,18.42427020620858,1.043962138850584e+43,1.0498836525532783e+43,1.0586115228184468e+43,1.0677041275853132e+43,1.0725278589889982e+43,2.7390822040655678e+42,2.7590263026929822e+42,2.789910689122519e+42,2.816346824153174e+42,2.833476259360242e+42,43.45382673095483,43.45805186182701,43.464181177604445,43.47047865862958,43.473346186395396,6.361935622470164e+41,4.385317385590384,5.074387,True,2.531016551967336e-20,,2.52967445953949,300.0,16.0,1.9476469351509087,300.0,11.0,0.9626115343776692,200.00000000000017,11.0
1208,3104035,macs0416-v4,macs0416-v4_prism-clear_1208_3104035.spec.fits,64.05623768543641,-24.113538261335236,5.006783,5.42403630578895,5.68163119200107,6.0761052605692445,6.5526700920810335,6.925274535936159,2.3014511258766015e+42,2.338769266119767e+42,2.3995439823392316e+42,2.451015096054569e+42,2.4950067393772346e+42,1.544672270438505e+42,1.5637351739556722e+42,1.5975879066158233e+42,1.628573409093679e+42,1.6528300875566726e+42,43.22204766855748,43.23068427769267,43.24666785926812,43.26288234742238,43.27220993694052,3.949148145788423e+41,4.045398773706613,5.006783,True,9.511928860790136e-21,,4.435930049952179,300.0,17.0,2.5026292696378523,300.0,11.0,1.657376136295623,200.00000000000017,10.0
1208,3104219,macs0416-v4,macs0416-v4_prism-clear_1208_3104219.spec.fits,64.06837390046569,-24.112312881470928,6.414142,2.751928845191063,3.035753502443949,3.500697318784223,3.9939631523326034,4.497598552784231,2.3712878969637097e+42,2.4871695303988017e+42,2.6749174209723027e+42,2.9263041279882883e+42,3.105929450153802e+42,2.537504550580201e+42,2.6135236345927724e+42,2.735085413562096e+42,2.857747864416608e+42,2.956066421563203e+42,43.285951761547395,43.31671878095453,43.35808332444978,43.39774325617402,43.4194435115727,7.641098836563482e+41,3.5794399104935235,6.414142,True,1.3126868482838128e-20,,3.790355376220483,300.0,15.0,2.4590182343184743,300.0,11.0,0.8110408509416105,200.00000000000017,16.0
1208,205006,macs0417-v4,macs0417-v4_prism-clear_1208_205006.spec.fits,64.37603805190368,-11.798176835174447,5.621284,2.857435998709887,3.5875542724293585,5.824492303889583,10.826981558190232,18.453074244969116,5.0478244880389295e+41,5.45237219692475e+41,6.096982558365168e+41,6.8104870232641935e+41,7.377630935741483e+41,3.745299871672877e+41,4.097313033637498e+41,4.728703896383441e+41,5.2877703742701515e+41,5.696934891721744e+41,42.67890614039242,42.742928656300926,42.84611992381998,42.93092809461414,42.964155797421846,1.0467835203926042e+41,4.517365629342258,5.621284,True,8.254596993160325e-21,,0.9179768921517026,300.0,15.0,0.9465789738733056,300.0,11.0,0.4997617883684591,200.00000000000017,13.0
1208,4103248,macs1423-v4,macs1423-v4_prism-clear_1208_4103248.spec.fits,215.9612163243114,24.0580239250473,5.774661,8.360564860559947,9.069038706394073,10.170955850992751,11.734505872986885,12.690113813143096,5.433306203266018e+42,5.520582068739592e+42,5.650216411895883e+42,5.785253590578601e+42,5.87026156409187e+42,1.2976700543032833e+42,1.338150621556594e+42,1.4003692903889773e+42,1.4717050827457235e+42,1.5178039607163013e+42,43.57945545085079,43.58673043655207,43.598202886112155,43.60811343993711,43.613511513063706,5.5552462272701595e+41,2.520805078836473,5.774661,True,1.1284814318476728e-20,,4.729304860739699,300.0,15.0,3.4136499007077648,300.0,12.0,2.0247903929062563,200.00000000000017,13.0
1208,4111584,macs1423-v4,macs1423-v4_prism-clear_1208_4111584.spec.fits,215.92962831222565,24.10835152537791,4.0656843,2.757420385647556,3.0642696346928617,3.868951078169064,5.154249871888853,6.553923816875541,5.984845537040923e+41,6.2416031017537576e+41,6.577309630312704e+41,6.956963450355089e+41,7.226032558932517e+41,2.384528640265055e+41,2.6098462398441467e+41,2.966813275123603e+41,3.301996370815434e+41,3.505927779136529e+41,42.52823938521202,42.560162171223546,42.6075026966286,42.64739771765079,42.67615034296915,1.7000239851637873e+41,1.7451596571667005,4.0656843,True,6.626373469723195e-21,,7.754809243316607,300.0,21.0,3.3917120879978597,300.0,12.0,0.8032714179941456,200.00000000000017,7.0
1433,1045,macsj0647-v4,macsj0647-v4_prism-clear_1433_1045.spec.fits,101.933406,70.198268,4.5276384,6.836176822109665,6.9519699817192,7.163151587604165,7.3572661682316935,7.5106702963543635,1.1669112840897565e+43,1.1778573724593355e+43,1.1938210802589739e+43,1.2085727612454387e+43,1.2178098873493869e+43,8.945950105269586e+42,8.988079423918307e+42,9.056782416112324e+42,9.116836992773663e+42,9.167125447082378e+42,43.44230121708999,43.446237741818926,43.454243732816494,43.46226338605328,43.4670519164568,1.6666142907332597e+42,5.434240223709839,4.5276384,True,4.7168133407453736e-20,,2.982986315693888,300.0,18.0,2.13051465430358,300.0,11.0,0.6334832666514131,200.00000000000017,9.0
5105,10835,nexus-obs3-v4,nexus-obs3-v4_prism-clear_5105_10835.spec.fits,268.4376747,65.1674849,4.65012,10.503711719478959,11.217625350227298,12.781883672669863,14.633584857871208,16.275462600814674,1.25077344148612e+43,1.267095547261396e+43,1.2953399469167104e+43,1.3204817212186428e+43,1.3377309207556604e+43,1.3474996407002388e+42,1.4043697249577924e+42,1.503069729815881e+42,1.584931886927334e+42,1.6389104275678685e+42,43.55777887883408,43.566197895796165,43.581210191604065,43.59478124663744,43.6049137033731,1.0134186635467489e+42,1.4831676027708607,4.65012,True,1.1087881395363983e-20,,4.082686414930559,300.0,18.0,3.863498763159128,300.0,12.0,3.017065082148779,200.00000000000017,9.0
5105,10868,nexus-obs3-v4,nexus-obs3-v4_prism-clear_5105_10868.spec.fits,268.4410301,65.167627,4.38856,6.077518754624174,6.760090346050865,8.334149569239141,10.132423318893263,11.627000223984242,3.536225257460353e+42,3.5893814241660265e+42,3.690782222030847e+42,3.8073820023659326e+42,3.8735442611706296e+42,1.5514116570299514e+42,1.5917149238763432e+42,1.6724820801976452e+42,1.7719458608082447e+42,1.825856333356737e+42,43.57245089463173,43.57987162348161,43.59482558559945,43.60750055762034,43.61675775459489,4.4285049018718225e+41,3.776629172276014,4.38856,True,1.0882546243035836e-20,,6.857922309227692,300.0,19.0,2.563982466096291,300.0,11.0,4.322606663794808,200.00000000000017,9.0
5105,21941,nexus-obs3-v4,nexus-obs3-v4_prism-clear_5105_21941.spec.fits,268.5325315,65.2677034,3.67055,7.564397076429225,7.9686153297318265,8.743612934430686,9.741339644045269,10.277876640542186,5.994547369972909e+42,6.084576070014879e+42,6.219595991898512e+42,6.363090802583696e+42,6.458745911050124e+42,2.6597566480414855e+42,2.687508495163026e+42,2.7520093071041996e+42,2.818160236338625e+42,2.861748409233939e+42,43.36174421990676,43.370817387237764,43.385175838467276,43.39795628708558,43.40605356830305,7.113302062362487e+41,3.868821094587674,3.67055,True,3.0417059889675814e-20,,4.49449391443789,300.0,23.0,3.378605639920482,300.0,13.0,1.3375342634976124,200.00000000000017,6.0
5105,23192,nexus-obs3-v4,nexus-obs3-v4_prism-clear_5105_23192.spec.fits,268.522548,65.2626446,4.52104729497047,9.21150578057154,9.660091851986735,10.315363334165752,10.989346226888753,11.51113144736094,5.452936509214032e+43,5.490188496891727e+43,5.54067355460683e+43,5.600199437862933e+43,5.632209233960667e+43,3.6478356926059e+42,3.7965736553925335e+42,4.019578794672493e+42,4.2502235403403524e+42,4.4345572807620377e+42,44.34942907116506,44.35154221779675,44.3549274414324,44.35835551509988,44.36086461310566,5.371282983562428e+42,0.7483461226998254,4.52104729497047,True,5.335451510878216e-20,,3.0169153832021243,300.0,18.0,2.388207284075234,300.0,11.0,4.207538679480679,200.00000000000017,9.0
5105,20152,nexus-obs5-v4,nexus-obs5-v4_prism-clear_5105_20152.spec.fits,268.5259513,65.2276967,2.86932,6.314481784517674,6.616712597793402,7.139870550741727,7.7634640819773955,8.195431360668584,9.096798758738834e+42,9.205744014051681e+42,9.374362171464456e+42,9.535448276322911e+42,9.631846588080681e+42,4.0390768063793376e+42,4.096243611017162e+42,4.212070146699606e+42,4.328132216909149e+42,4.3983858960735064e+42,43.586952111694714,43.592232925867805,43.600358357046716,43.60739856612652,43.61177266961034,1.3129596825100138e+42,3.2080727251634253,2.86932,True,8.059649170597041e-20,,4.255633163246829,300.0,27.0,3.175830153585916,300.0,17.0,1.4222901415950038,200.00000000000017,5.0
5105,2314,nexus-obs5-v4,nexus-obs5-v4_prism-clear_5105_2314.spec.fits,268.5418959,65.1388089,4.42207,15.28078259157869,15.957887204315849,17.448155033620296,19.110373908629576,20.36522538790635,2.7227178229016124e+43,2.7487673047821687e+43,2.784126205800727e+43,2.819427763408535e+43,2.8466034964849365e+43,3.059881522779794e+42,3.12553686099671e+42,3.2158669234935407e+42,3.3024537817388674e+42,3.373618953864878e+42,43.66251510226084,43.668887148228194,43.6771644032281,43.68575409154138,43.692774268492975,1.5956565037599004e+42,2.015387970979896,4.42207,True,1.4801639388751344e-20,,4.747747078944167,300.0,19.0,3.3041054813158377,300.0,12.0,3.408298497909916,200.00000000000017,8.0
5105,3713,nexus-obs5-v4,nexus-obs5-v4_prism-clear_5105_3713.spec.fits,268.4328948,65.1476526,3.21512,9.66084602326271,10.504806728583715,12.45468043684276,15.512624275533852,18.591834843908856,7.234459474832859e+42,7.339517286164461e+42,7.568233778695194e+42,7.786147276131368e+42,7.928258339100124e+42,2.963161589859097e+42,3.0335824191771065e+42,3.173377509104014e+42,3.2872371202663957e+42,3.372806063807445e+42,43.285869561894,43.29919978882104,43.316137952551344,43.338217387358654,43.34746914828619,6.07661819753099e+41,5.222275624282926,3.21512,True,4.837038620901179e-20,,2.264598337542988,300.0,27.0,2.262099315123644,300.0,15.0,1.1370314503318983,200.00000000000017,5.0
5105,7712,nexus-obs5-v4,nexus-obs5-v4_prism-clear_5105_7712.spec.fits,268.5685568,65.1743429,5.86941,10.42748738439901,11.194027177608886,12.406857152456997,13.683923324191044,14.84848524012584,2.4246538440406626e+43,2.4485522546352804e+43,2.486127315244509e+43,2.528575037136914e+43,2.556073893435341e+43,1.2014828586547528e+42,1.2706799796659839e+42,1.3945580363862508e+42,1.5321163018885356e+42,1.6237547125900072e+42,44.24842203074358,44.254034993148174,44.26070803934327,44.26689374377725,44.27193050699981,2.0038332711456807e+42,0.6959451449715275,5.86941,True,2.2698480815058688e-20,,3.065331229357157,300.0,15.0,3.156835369723028,300.0,12.0,4.426403878067998,200.00000000000017,13.0
4233,926125,rubies-egs51-v4,rubies-egs51-v4_prism-clear_4233_926125.spec.fits,215.1370814,52.9885544,5.2878757,8.640419732330765,9.060525234316307,9.740430571614649,10.488547341192806,11.029752444649917,4.6559040594032227e+42,4.7130325200053766e+42,4.797181334277504e+42,4.866189717981251e+42,4.922055042349134e+42,2.0583790204904233e+42,2.085406524961405e+42,2.1197342193267165e+42,2.158629317955676e+42,2.178424744680589e+42,43.22949570123469,43.24152307078508,43.26255857986003,43.28305536249383,43.296094664297826,4.925019791483701e+41,4.30401157573446,5.2878757,True,1.5427224478418463e-20,,2.217967405319353,300.0,16.0,1.6141999112450505,300.0,11.0,0.7208500406803525,200.00000000000017,11.0
4233,927271,rubies-egs51-v4,rubies-egs51-v4_prism-clear_4233_927271.spec.fits,215.0782588,52.9484971,6.788556,2.998577982370165,3.1865765304673337,3.533950760470007,3.9392711009612915,4.193534449863299,2.092020848449551e+42,2.1619133021360357e+42,2.2822919109282225e+42,2.405532843331672e+42,2.4987201159974462e+42,2.491952049673898e+42,2.543974722064513e+42,2.6149413063848056e+42,2.6697759618759498e+42,2.7127522964751063e+42,43.337514903403545,43.36233039735524,43.3940325588961,43.42201280308322,43.4401147331551,6.458188202443101e+41,4.049032366996654,6.788556,True,9.631580462853112e-21,,4.688547759418867,300.0,14.0,3.1579306981299906,300.0,12.0,0.8810230996614218,200.00000000000017,17.0
4233,29489,rubies-egs52-v4,rubies-egs52-v4_prism-clear_4233_29489.spec.fits,215.02207063101,52.92078594485,4.542522,7.830224686838446,8.784205899965247,10.06985460512997,12.475968581323036,15.221881990987871,2.7723695990159456e+42,2.8038678335614445e+42,2.854250416999313e+42,2.90563736728269e+42,2.9414518754676814e+42,3.595133775228425e+41,3.7916098902990835e+41,4.197067429971415e+41,4.591854070090612e+41,4.820279483483346e+41,42.95035817916726,42.97349816028467,43.00419207751808,43.03095647603885,43.05260563966067,2.834450475129252e+41,1.4807340847188473,4.542522,True,7.459916907911285e-21,,8.799416434017434,300.0,18.0,2.402493993021781,300.0,11.0,1.2575180725575936,200.00000000000017,9.0
4233,42046,rubies-egs53-v4,rubies-egs53-v4_prism-clear_4233_42046.spec.fits,214.79536781462,52.78884662864,5.2845182,9.55414000534372,9.76042695180328,10.073670862061974,10.382186429865286,10.618808217082725,4.0783948601036653e+43,4.098767917296919e+43,4.127720384322472e+43,4.161089247952047e+43,4.179371570811239e+43,1.9948072133637517e+42,2.0244390185277436e+42,2.085045519841173e+42,2.139063334050496e+42,2.180173570052207e+42,44.118054139880826,44.120432742238535,44.12420105121413,44.127902794644825,44.13036444007329,4.097533501782062e+42,0.5088538065483452,5.2845182,True,3.9402339937741596e-20,,1.7772235957257951,300.0,16.0,1.4313835870692655,300.0,11.0,2.2769647921958507,200.00000000000017,11.0
4233,55604,rubies-egs61-v4,rubies-egs61-v4_prism-clear_4233_55604.spec.fits,214.98302557432,52.956001297,6.988607,10.89757698353765,11.076190559053192,11.366781301158753,11.699747122428377,11.994946553744127,6.900935209416221e+43,6.937100601931405e+43,6.985986612170077e+43,7.038704200360898e+43,7.079737993255345e+43,6.080589491866994e+42,6.159445497154254e+42,6.271581349116477e+42,6.371934324544609e+42,6.425348735439721e+42,44.36832274822095,44.37127113801902,44.374955439946206,44.37905448600037,44.38128913614105,6.145967294591927e+42,1.0204384515086962,6.988607,True,3.55454527754576e-20,,2.964921594494861,300.0,14.0,2.4342082879932696,300.0,13.0,2.244115604581941,200.00000000000017,18.0
4233,61496,rubies-egs61-v4,rubies-egs61-v4_prism-clear_4233_61496.spec.fits,214.97244131008,52.96219208372,5.083718,6.222228253063454,6.903819282155797,7.978483933571669,9.217123013480975,10.68062646446353,2.4237045321377667e+42,2.4644469123238842e+42,2.5331607179878912e+42,2.602503215983321e+42,2.6455859683472624e+42,2.675657530851993e+41,2.8504249862443744e+41,3.12155454876345e+41,3.4748934255870143e+41,3.644000956510458e+41,43.331780059141494,43.34486837986473,43.3627950676825,43.381247835365315,43.390984866417746,3.174990059613857e+41,0.9831698651500956,5.083718,True,9.676678356109731e-21,,1.6755773154888118,300.0,17.0,3.8231598039424526,300.0,11.0,1.6762401047997078,200.00000000000017,11.0
4233,42232,rubies-egs62-v4,rubies-egs62-v4_prism-clear_4233_42232.spec.fits,214.88679215799,52.85538052649,4.9565415,10.350382222277386,11.10347249998488,12.632581642518627,14.665831579060203,16.144906635670203,6.155912485089422e+42,6.220791917540427e+42,6.30651472032055e+42,6.402284448368871e+42,6.45514185947892e+42,6.404768255778106e+41,6.645601381527842e+41,7.086186601794997e+41,7.469730924067636e+41,7.716136515969328e+41,43.6456236100695,43.652271589106576,43.66250219047743,43.672631437932736,43.68003433780054,4.9922612010629254e+41,1.4194342636331296,4.9565415,True,6.863190051160153e-21,,5.933160556018334,300.0,17.0,4.453503533603062,300.0,11.0,4.987126653089784,200.00000000000017,10.0
