pid,srcid,root,file,ra,dec,zspec,Balmer_dec_total_0,Balmer_dec_total_1,Balmer_dec_total_2,Balmer_dec_total_3,Balmer_dec_total_4,LHa_total_0,LHa_total_1,LHa_total_2,LHa_total_3,LHa_total_4,LOIII_5007_0,LOIII_5007_1,LOIII_5007_2,LOIII_5007_3,LOIII_5007_4,logL_5100_0,logL_5100_1,logL_5100_2,logL_5100_3,logL_5100_4,LHb_total_2,LOIII/LHb,z,normalized,norm_factor,norm_error,median_flux_1500A,window_at_1500A,points_within_window1500A,median_flux_1900A,window_at_1900A,points_within_window1900A,median_flux_5500A,window_at_5500A,points_within_window5500A
4233,948917,rubies-egs62-v4,rubies-egs62-v4_prism-clear_4233_948917.spec.fits,214.8924789,52.8568903,6.7316566,5.821401081720569,6.0075365259128075,6.343368622995975,6.683896866710928,6.927930459534793,8.461005301169609e+42,8.582492949232692e+42,8.767319580522329e+42,8.980406814467825e+42,9.134047917852382e+42,5.4731952738865213e+42,5.540081538111296e+42,5.641694565910908e+42,5.734717209216529e+42,5.796430894044239e+42,43.72443233763698,43.73303482499943,43.746270929093335,43.76062749045883,43.76647732280457,1.3821236162658197e+42,4.081903021926122,6.7316566,True,2.120999234828708e-20,,3.100222947108808,300.0,15.0,2.9510648083676214,300.0,12.0,0.9934429750420048,200.00000000000017,18.0
4233,28812,rubies-egs63-v4,rubies-egs63-v4_prism-clear_4233_28812.spec.fits,214.92414906585,52.84905034134,4.228986,9.809805309726956,10.600024163288088,12.117536920839456,14.246315387476143,16.06579668083525,5.3919406833964406e+42,5.432919399640156e+42,5.50408226789991e+42,5.5655734159736887e+42,5.607092301279773e+42,9.760501008921809e+41,1.0175579753852188e+42,1.0892620890466349e+42,1.1607582232609272e+42,1.2215305697892583e+42,43.60180650739582,43.60813047756849,43.61860339485402,43.627998991796865,43.63368690633337,4.542245098039782e+41,2.3980698212800293,4.228986,True,1.4056377483967242e-20,,1.929933065153322,300.0,20.0,1.8841454106836075,300.0,12.0,3.4451754378918378,200.00000000000017,8.0
4233,38434,rubies-egs63-v4,rubies-egs63-v4_prism-clear_4233_38434.spec.fits,214.88712333241,52.84537637206,2.8590343,2.8632015518445884,3.320962599352711,4.281109152839866,5.704765310279597,7.0870842336423925,3.3974934877209865e+41,3.612560285989939e+41,4.027395293996877e+41,4.417689269157418e+41,4.6443931687202515e+41,1.6533589766677483e+41,1.7698008401201155e+41,1.9636059109639885e+41,2.160194818352442e+41,2.2804311564719054e+41,42.08217684699227,42.149280907232864,42.22500742531821,42.292280299839476,42.33755840772186,9.407364190481598e+40,2.0873072108240174,2.8590343,True,9.605978361776596e-21,,12.284425318143674,300.0,26.0,5.009116798104245,300.0,17.0,-0.0320956907476654,200.00000000000017,4.0
4233,42232,rubies-egs63-v4,rubies-egs63-v4_prism-clear_4233_42232.spec.fits,214.88679215799,52.85538052649,4.954755,10.334926059561997,11.0154709349445,12.67242320639771,14.54369458217431,16.23974203380907,8.861437020450724e+42,8.925071696780406e+42,9.044161197524199e+42,9.174583213247577e+42,9.254854597566903e+42,6.656824218913739e+41,7.153481018182834e+41,7.975419446938489e+41,8.775634233145212e+41,9.306440666056067e+41,43.715899266891995,43.7199867745282,43.72809482626739,43.73566106688795,43.74012534143424,7.136883806846214e+41,1.1174932453416,4.954755,True,1.1655671442173264e-20,,3.476801568961525,300.0,17.0,2.6099912936866247,300.0,11.0,3.795870183847585,200.00000000000017,10.0
4233,49140,rubies-egs63-v4,rubies-egs63-v4_prism-clear_4233_49140.spec.fits,214.89224786285,52.87740967514,6.6877327,8.394810068670031,8.538049805027697,8.752510821366528,8.995614877665012,9.163218227467281,6.123845925252299e+43,6.154896124615259e+43,6.198883633862883e+43,6.249306570731616e+43,6.279737633876296e+43,5.64544017233489e+42,5.720069282275267e+42,5.799087137778669e+42,5.908720291771939e+42,5.97798933539874e+42,44.44083427692147,44.44307728464486,44.44631723931039,44.449543256692394,44.45177117635883,7.08240613508325e+42,0.8188018347398125,6.6877327,True,3.2637376099904256e-20,,1.9847606031308784,300.0,14.0,1.8571474934991068,300.0,12.0,3.2256583462137045,200.00000000000017,17.0
4233,11917,rubies-uds1-v4,rubies-uds1-v4_prism-clear_4233_11917.spec.fits,34.2682663,-5.295207800000014,2.5857115,2.1098492537708315,2.4586164681667686,2.896567312351657,3.535652413593705,4.074209377886214,3.3796075843534593e+41,3.527158259872876e+41,3.7348172958744316e+41,3.901957236688307e+41,3.997563618451805e+41,5.042445020007884e+41,5.073622127170888e+41,5.1582331189677655e+41,5.4918166804754196e+41,5.6337667707620105e+41,42.243836496494644,42.27761841678875,42.323033207814355,42.367092018814446,42.39160084366017,1.2893942702274777e+41,4.000508795542995,2.5857115,True,1.4748982853724122e-20,,3.8640073779081674,300.0,16.0,3.533592063964759,300.0,19.0,0.4532432912278037,200.00000000000017,4.0
4233,31747,rubies-uds1-v4,rubies-uds1-v4_prism-clear_4233_31747.spec.fits,34.2237573,-5.260244600000021,4.129401,7.265068976269955,7.970456098987477,8.998284840493413,10.641947278651264,12.164640677686945,2.797566232037123e+42,2.827628577300054e+42,2.8825567689087426e+42,2.9360037447366985e+42,2.971007899674752e+42,2.544437369349225e+41,2.7920335448962507e+41,3.1740016139356017e+41,3.577066818848081e+41,3.824949112747725e+41,43.49727898916173,43.50239380745878,43.510286406660335,43.51874992393248,43.52433367846809,3.203451346568709e+41,0.9908068737598741,4.129401,True,1.175076748038531e-20,,3.937030754925785,300.0,20.0,1.654551063615484,300.0,12.0,3.393674513666554,200.00000000000017,8.0
4233,40579,rubies-uds1-v4,rubies-uds1-v4_prism-clear_4233_40579.spec.fits,34.2441997,-5.245871399999999,3.113558,12.279410689383027,12.635564575325287,13.2056069111267,13.920013159568402,14.313920030970221,4.483146241309198e+43,4.543662638155605e+43,4.655959214604514e+43,4.759667814191587e+43,4.844298057831654e+43,3.3599577566527856e+42,3.4199785253287785e+42,3.527483890778959e+42,3.635884533557761e+42,3.708406744338403e+42,44.1343914803294,44.135681810294365,44.137540757143,44.139511473271604,44.14099819388471,3.5257442129990437e+42,1.0004934214380898,3.113558,True,7.526855942117915e-20,,2.3144631783443947,300.0,29.0,1.0351306077182678,300.0,16.0,4.833852833520807,200.00000000000017,5.0
4233,175975,rubies-uds21-v4,rubies-uds21-v4_prism-clear_4233_175975.spec.fits,34.21038509226,-5.09873620942,2.9519691,4.796447210333148,5.510331208591263,6.589513123996676,8.18328566383384,9.667082686669682,1.3208826202521747e+42,1.3437275399709728e+42,1.375567667502835e+42,1.4113131551366796e+42,1.4369526664557174e+42,7.027813547124358e+41,7.25579828609957e+41,7.593208097616339e+41,7.944670363083847e+41,8.17771602548605e+41,42.929879351701736,42.94586547609091,42.96562061796556,42.984588059824766,42.99687703532168,2.0875103237802262e+41,3.6374469678626387,2.9519691,True,2.4789661128148832e-20,,3.272580767557617,300.0,29.0,2.90560395608999,300.0,16.0,1.1985924454328098,200.00000000000017,4.0
4233,182791,rubies-uds21-v4,rubies-uds21-v4_prism-clear_4233_182791.spec.fits,34.21381285054,-5.08704950317,4.717405,8.672552891176705,9.064513113662766,9.636753618339853,10.308148513960331,10.693474251958879,1.5675204848693367e+43,1.5816825299562207e+43,1.6002639910602339e+43,1.6215113454094458e+43,1.633540577097865e+43,6.72523567890131e+42,6.782908249276275e+42,6.869563959070027e+42,6.962370982227856e+42,7.026618147953827e+42,43.63955300897779,43.64367762578841,43.65092580448193,43.658614277330784,43.66261805389773,1.660584107924838e+42,4.136835903876396,4.717405,True,3.315759818153869e-20,,2.708004436186142,300.0,18.0,2.386504397740145,300.0,12.0,1.1758822732886978,200.00000000000017,9.0
4233,119957,rubies-uds22-v4,rubies-uds22-v4_prism-clear_4233_119957.spec.fits,34.26890764112,-5.17672184077,4.151636,6.927446139710995,7.35343544488719,8.071625557665836,8.829741570255967,9.619529040190463,2.658104924420512e+42,2.687207530704663e+42,2.7434898195559894e+42,2.800302028177533e+42,2.8358039228882495e+42,1.8933110809453408e+42,1.91729801055096e+42,1.9601537153344175e+42,2.0016704186241313e+42,2.0274110565855643e+42,43.17945262918336,43.1907664137611,43.209370636902236,43.22965391010709,43.24160673105357,3.3989309835494345e+41,5.766971217778211,4.151636,True,1.3967685128309097e-20,,3.1483834864658737,300.0,20.0,2.047562346784039,300.0,12.0,1.4185967460849105,200.00000000000017,8.0
4233,144195,rubies-uds23-v4,rubies-uds23-v4_prism-clear_4233_144195.spec.fits,34.32515592884,-5.143685286,3.3547552,9.039901255039295,10.203802875400125,12.320651648981377,15.072650073739261,17.375896876111035,2.511551395443455e+42,2.5372622340556782e+42,2.5740806187828836e+42,2.615867639130848e+42,2.6418993932062125e+42,1.0587629102381943e+41,1.2887196499023783e+41,1.6202345105819404e+41,1.96935339541398e+41,2.17237934494046e+41,43.54388897585649,43.54767403134731,43.55333540461913,43.55883876604453,43.56176571426232,2.089240644179481e+41,0.7755135891577793,3.3547552,True,1.3131887383365981e-20,,2.0468395909190384,300.0,26.0,4.087805156457462,300.0,14.0,5.5128629549561525,200.00000000000017,5.0
4233,167741,rubies-uds23-v4,rubies-uds23-v4_prism-clear_4233_167741.spec.fits,34.33460340027,-5.11026931524,4.1157036,3.791204207648801,4.148457562194135,4.807052530957245,5.727339976607532,6.3517717982913915,3.018874933947138e+42,3.088228086739833e+42,3.1888305495723865e+42,3.2844543626117697e+42,3.3445015982608505e+42,2.1902933022308492e+42,2.2295675691437667e+42,2.3004603933762374e+42,2.36544383144435e+42,2.4067841871913054e+42,43.093203335859045,43.12369889918661,43.16814814674214,43.20371795161979,43.22291186718465,6.63365030657858e+41,3.4678650321601587,4.1157036,True,4.233324354883156e-20,,4.171269212794307,300.0,21.0,2.499485207749163,300.0,12.0,0.4618237626847151,200.00000000000017,7.0
4233,172350,rubies-uds23-v4,rubies-uds23-v4_prism-clear_4233_172350.spec.fits,34.36895117186,-5.10394147458,5.5864534,11.759206198946847,12.340692574305173,13.747506414120945,15.402045199975884,16.92208447619322,8.757501831229052e+42,8.82058035413089e+42,8.933060513045172e+42,9.0384094128734e+42,9.098559458669225e+42,9.559212090951522e+41,9.837049213647818e+41,1.0254919415765478e+42,1.0659913036274157e+42,1.0937396854651163e+42,43.648281374971894,43.65293524515008,43.66141042399555,43.670704114150816,43.67647015137855,6.497949696440551e+41,1.578177716793179,5.5864534,True,1.7618306666577963e-20,,2.214553389501833,300.0,15.0,2.178265912632167,300.0,12.0,1.5416258288693636,200.00000000000017,12.0
4233,47509,rubies-uds3-v4,rubies-uds3-v4_prism-clear_4233_47509.spec.fits,34.2646021,-5.2325857000000155,5.671981,6.7232098367196995,7.03945817842012,7.461911166986742,7.92680249923394,8.268670964516089,7.248469905361568e+42,7.320191358066005e+42,7.43238906384041e+42,7.546586287035017e+42,7.620063535604152e+42,5.1759106604378636e+42,5.229553127433764e+42,5.302345456631483e+42,5.3691304567409484e+42,5.40965516569311e+42,43.61899342387945,43.62771755374215,43.63921784372199,43.65370004241983,43.66254561338847,9.960436270969098e+41,5.323406839202228,5.671981,True,2.536517458070256e-20,,4.4435402436596245,300.0,15.0,3.0476407949065227,300.0,12.0,0.9725779039374792,200.00000000000017,12.0
4233,50716,rubies-uds3-v4,rubies-uds3-v4_prism-clear_4233_50716.spec.fits,34.3131541,-5.226780899999994,6.170604,6.577685234033534,7.084875503008566,8.433626176197514,10.174191885019784,12.499307685830795,3.01891863620194e+42,3.1118762973920875e+42,3.2786937102478406e+42,3.4393318202147044e+42,3.559716094616441e+42,9.093516232907724e+41,9.434990597260848e+41,9.958169038894359e+41,1.0532188537728433e+42,1.0923055301705765e+42,43.34029020907808,43.361158453501965,43.38947776250609,43.41327959723047,43.42979920037518,3.887644106756119e+41,2.5614919384180808,6.170604,True,9.097287569116486e-21,,3.8231283990865457,300.0,14.0,3.189275487630553,300.0,12.0,1.123008169539812,200.00000000000017,14.0
4233,154183,rubies-uds31-v4,rubies-uds31-v4_prism-clear_4233_154183.spec.fits,34.41074855089,-5.12966426274,3.548925327627479,7.927114582037113,8.443395371663907,9.397890268754196,10.621056804812829,11.69957599458368,6.521602723527187e+42,6.575987099991711e+42,6.643780045033944e+42,6.704501761175594e+42,6.75443153857945e+42,3.871536619865353e+40,7.096378071542849e+40,1.1273144847325369e+41,1.6480783583361589e+41,2.0308777270564355e+41,43.89046343474599,43.892739916401446,43.895859989087526,43.89878263155023,43.90080164775751,7.069437772776482e+41,0.15946310314430995,3.548925327627479,True,1.6054178808666554e-20,,2.1578958886899966,300.0,25.0,1.6127604543242398,300.0,14.0,9.01567459804389,200.00000000000017,6.0
4233,29813,rubies-uds33-v4,rubies-uds33-v4_prism-clear_4233_29813.spec.fits,34.45335487097,-5.27071690793,5.442071,7.308321759655331,7.804476233839901,8.538334056233913,9.502256749174052,10.123133714787135,5.63213695959456e+42,5.684970213833299e+42,5.764819206545981e+42,5.851486845203908e+42,5.902429103673567e+42,1.1367244653662308e+42,1.167391721597028e+42,1.2059009250132224e+42,1.2528662968471613e+42,1.2828382092125125e+42,43.17787386587579,43.20535837640996,43.23734409973435,43.26492716949853,43.28389026956399,6.751690866834891e+41,1.7860724799127747,5.442071,True,1.283219285565333e-20,,,300.0,16.0,3.302252325329788,300.0,11.0,0.9396841832074714,200.00000000000017,12.0
4233,53692,rubies-uds33-v4,rubies-uds33-v4_prism-clear_4233_53692.spec.fits,34.45537626542,-5.23181398278,5.2792883,3.3745183397925955,3.776042639089901,4.7090239624831,6.083648342449293,7.69128292719021,8.752991016750237e+41,9.133775201581514e+41,9.779651688812288e+41,1.0359520264832503e+42,1.072238978768331e+42,2.6624938498624635e+41,2.8560280211709494e+41,3.1509891616823206e+41,3.4739674011403235e+41,3.704597407273744e+41,43.16573878808766,43.18376644583298,43.210972984750114,43.2346678709579,43.251023899500886,2.0767895357354293e+41,1.5172404846341339,5.2792883,True,8.06464169036812e-21,,1.4785999299930257,300.0,16.0,0.9952182729271772,300.0,11.0,1.3962230921563472,200.00000000000017,11.0
4233,23438,rubies-uds42-v4,rubies-uds42-v4_prism-clear_4233_23438.spec.fits,34.33827056315,-5.28089510517,3.6860464,5.013010810053881,5.427355845578177,6.376941442903918,7.794619426813574,8.795378820965745,2.4899298416432046e+42,2.5186665476525714e+42,2.560710778980583e+42,2.6022917559056573e+42,2.6263523939912245e+42,1.7205058594672808e+42,1.7690207440336164e+42,1.8436395069185458e+42,1.9037258368300468e+42,1.9438946180017594e+42,43.196931050629175,43.2142805968061,43.23390323441519,43.25040548826576,43.25833969774657,4.0155783174551026e+41,4.591217904789773,3.6860464,True,2.133350005466974e-20,,4.01783233389575,300.0,24.0,4.23573946718541,300.0,13.0,1.398320271635388,200.00000000000017,7.0
2561,20698,uncover-61-v4,uncover-61-v4_prism-clear_2561_20698.spec.fits,3.55670488988,-30.40819180526,2.417316,5.987626248389754,6.449787886083658,7.20420230913996,8.232936503856543,9.029660769630325,1.6392068569468e+42,1.6639410009097877e+42,1.7028733664556915e+42,1.7420772706815113e+42,1.7624520923179103e+42,7.749077960006454e+41,7.931808997216275e+41,8.201827123993482e+41,8.539740205601941e+41,8.740785585923324e+41,43.03089831759162,43.03316733949374,43.037051482313885,43.040810717067124,43.043692866450684,2.3637223017672044e+41,3.4698776238907163,2.417316,True,3.3069131251278717e-20,,3.615488613051877,300.0,8.0,2.6856011490340705,300.0,21.0,1.7918628920662392,200.00000000000017,3.0
2561,21547,uncover-61-v4,uncover-61-v4_prism-clear_2561_21547.spec.fits,3.55083777507,-30.40659782568,5.0578914,9.18548695797312,9.493757498861621,10.093266350611806,10.571480004981726,10.88433271101747,8.031748565756264e+42,8.090816939988869e+42,8.184586542932252e+42,8.267861060549351e+42,8.328128475561205e+42,3.631707839353885e+42,3.6547320141066057e+42,3.6981856856661574e+42,3.749306865415059e+42,3.776270831671325e+42,43.85581993404538,43.857775956709006,43.86048378473633,43.86313079126372,43.86474437344702,8.108957257861467e+41,4.560618052439286,5.0578914,True,2.833167801946433e-20,,3.152604436397078,300.0,16.0,2.144576252147478,300.0,11.0,1.99905010060334,200.00000000000017,11.0
2561,24968,uncover-61-v4,uncover-61-v4_prism-clear_2561_24968.spec.fits,3.62060683216,-30.3999507478,6.3467827,9.226317177552659,9.606838947789631,10.379457722271937,11.046475254379223,11.570277978608535,6.314375985766928e+42,6.375721319623357e+42,6.468342712409053e+42,6.553320153123309e+42,6.605767717882766e+42,1.8128313575228052e+42,1.8352697932890678e+42,1.8668337810242628e+42,1.9032819040830265e+42,1.9244204319410384e+42,43.41490793955704,43.42030970045613,43.428624687595494,43.43832192497192,43.44399563014312,6.231869607724758e+41,2.995623943591849,6.3467827,True,9.57421942789275e-21,,4.344242932615201,300.0,14.0,3.432025970637222,300.0,12.0,1.2686678828974003,200.00000000000017,15.0
2561,27114,uncover-61-v4,uncover-61-v4_prism-clear_2561_27114.spec.fits,3.54579026178,-30.39572382742,5.1957436,5.301696773245773,6.0373106739361955,7.533433852393479,10.053138504522499,12.050985901682722,1.2086766036318481e+42,1.2468964466953616e+42,1.30243973543495e+42,1.3674741024975594e+42,1.3911429910682567e+42,2.835931439440501e+41,3.005637859569122e+41,3.2805230576748697e+41,3.624779257780694e+41,3.839826772706142e+41,43.256412109656594,43.264131433763225,43.27703914622572,43.28677768443407,43.29280554251834,1.7288792348274836e+41,1.897485371788977,5.1957436,True,3.3310248911597338e-21,,3.516206490419029,300.0,16.0,2.2770823958277515,300.0,11.0,4.927170455768749,200.00000000000017,11.0
2561,24175,uncover-62-v4,uncover-62-v4_prism-clear_2561_24175.spec.fits,3.57983163662,-30.40156918527,7.0356536,8.200194479340793,8.71767187920653,9.479767985885918,10.202858600267612,10.837616333384496,7.452301135208207e+42,7.525903501385106e+42,7.649235539509837e+42,7.783009463541894e+42,7.863760784533519e+42,2.8832781361923064e+40,5.529228743479082e+40,1.0121522062295098e+41,1.4728338299473938e+41,1.835094471766739e+41,43.977917122867495,43.980706736581176,43.98426496109192,43.98897669028072,43.99124596980849,8.069011341731682e+41,0.1254369542145535,7.0356536,True,6.634478186476637e-21,,3.593405079981836,300.0,14.0,2.575808242354776,300.0,12.0,5.446346783330272,200.00000000000017,18.0
2561,58453,uncover-62-v4,uncover-62-v4_prism-clear_2561_58453.spec.fits,3.58475838636,-30.34362893587,4.471244,6.700260478587987,6.886356797746934,7.167627978907271,7.446241736487588,7.6558871174226075,7.741663026336771e+43,7.810939854370845e+43,7.932636267240644e+43,8.047406716931113e+43,8.126836711496815e+43,1.0125665935880223e+43,1.0276357361875014e+43,1.0524822218963367e+43,1.0829404702197243e+43,1.1022711168561015e+43,44.5611671334639,44.561569256821706,44.56216916749137,44.562735941650345,44.56308776959726,1.1067310260220845e+43,0.9509828469156287,4.471244,True,1.1536981318732858e-19,,2.196449365205821,300.0,18.0,2.2419835413841502,300.0,12.0,3.119101430024405,200.00000000000017,8.0
2561,13123,uncover-v4,uncover-v4_prism-clear_2561_13123.spec.fits,3.5798285586361156,-30.40156942018814,7.0370483,7.529696233984397,7.762068994304214,8.20727090850652,8.681352248806704,9.028471709394612,6.233741598163981e+42,6.286133464503937e+42,6.363689591430574e+42,6.444936429960858e+42,6.495371958918914e+42,6.108014092372617e+40,7.892880953395795e+40,1.0754944868658236e+41,1.37179287386547e+41,1.5314910985991543e+41,43.97366561866682,43.97509446579302,43.977388766629275,43.979267992114934,43.981122971139165,7.753721867319934e+41,0.138706869458237,7.0370483,True,8.439067529933823e-21,,4.566230693201997,300.0,14.0,3.000218739366483,300.0,12.0,4.031358267338147,200.00000000000017,18.0
2561,15383,uncover-v4,uncover-v4_prism-clear_2561_15383.spec.fits,3.5835345523876256,-30.39667857268421,7.037048,7.517644103556892,7.765583035108171,8.124105130267889,8.48210761197492,8.831520813956727,7.394274696260724e+42,7.455193806436582e+42,7.557401464308671e+42,7.67143658019644e+42,7.731271836661765e+42,4.263674422025733e+40,5.699978645304609e+40,8.535966211861169e+40,1.1114284895148482e+41,1.3084486743678005e+41,44.03095067994899,44.032852254897776,44.03536613029205,44.0376031215465,44.03925749591523,9.302441737431664e+41,0.09176049098500333,7.037048,True,1.1972818545049248e-20,,4.770462070346184,300.0,14.0,3.3064486704197824,300.0,12.0,3.224314927428904,200.00000000000017,18.0
2561,16594,uncover-v4,uncover-v4_prism-clear_2561_16594.spec.fits,3.5972026964921247,-30.394328688267255,7.0346375,6.5601875075853,6.850525698669218,7.483183359055988,8.12731995731392,8.610527365570288,2.755966243941499e+42,2.8057831517574575e+42,2.8828529474359256e+42,2.959006477079258e+42,3.037316421329611e+42,2.6953315921140795e+40,3.956006849618799e+40,5.899188186864879e+40,8.0865490384795e+40,9.489867203410497e+40,43.518586945695674,43.521929797446305,43.52748209409211,43.53283231149824,43.53728992482042,3.8524419476467306e+41,0.15312854202691895,7.0346375,True,3.1932668653501465e-21,,4.2418400354567165,300.0,14.0,2.936078035539473,300.0,12.0,3.756282442175168,200.00000000000017,18.0
2561,20466,uncover-v4,uncover-v4_prism-clear_2561_20466.spec.fits,3.6404083925047726,-30.386437606203685,8.509481,,,,,,,,,,,3.347765233427134e+42,3.4238632861648e+42,3.517830536796096e+42,3.612038742122227e+42,3.6919408592350226e+42,43.095900329504,43.215301881966,43.31396098948065,43.4058273009384,43.449247576568574,,,8.509481,True,9.893854220989024e-21,,1.5277941260246548,300.0,15.0,1.3560807294510415,300.0,15.0,1.1786602563530415,200.00000000000017,26.0
2561,28876,uncover-v4,uncover-v4_prism-clear_2561_28876.spec.fits,3.5695974262993713,-30.373223042575773,7.0362444,6.466502679893286,6.709815983710639,7.383194249075899,8.051340876450396,8.612028380323395,2.859931143889184e+42,2.9326608462851533e+42,3.088473566757351e+42,3.276415712664298e+42,3.4477676617292635e+42,8.977127193928556e+40,1.05282534908921e+41,1.2428428949444925e+41,1.4515193613069713e+41,1.5771878351131357e+41,43.40218119608737,43.41059392957703,43.42231119399301,43.432199437565,43.43840698257853,4.18311297599127e+41,0.2971095693751797,7.0362444,True,4.466745402406826e-21,,4.077499829745108,300.0,14.0,4.109362616441226,300.0,12.0,1.9729518725751345,200.00000000000017,18.0
2561,38108,uncover-v4,uncover-v4_prism-clear_2561_38108.spec.fits,3.530008614510292,-30.35801311552825,4.968462,9.274564203842495,9.682998583317024,10.321249547224731,11.32098550963595,11.932839711878042,5.628233394240471e+42,5.667343916688455e+42,5.73477871921743e+42,5.796237567438992e+42,5.83071886290819e+42,1.3462030430798454e+42,1.3644945461119537e+42,1.3975638419772182e+42,1.4330280052844164e+42,1.4537762179957186e+42,43.34194511897526,43.348132558803194,43.3543693540527,43.36162740576222,43.36649931300859,5.556283367607799e+41,2.5152853976540888,4.968462,True,1.365197422429405e-20,,6.000150133159108,300.0,17.0,4.10186356141867,300.0,12.0,1.363045444216186,200.00000000000017,10.0
2561,4286,uncover-v4,uncover-v4_prism-clear_2561_4286.spec.fits,3.619201005497743,-30.423270342647697,5.8352246,9.631083731248696,9.89264141514189,10.348169777784664,10.815999812379799,11.1238265435955,9.484496064926286e+42,9.541865571029946e+42,9.63776085015791e+42,9.731975075401947e+42,9.788501000582541e+42,2.4975514002278658e+42,2.524050437109873e+42,2.5662850855235583e+42,2.6063070370525317e+42,2.6436343180362185e+42,43.73183419545494,43.73548774277926,43.740248900234626,43.745083709277324,43.748281599680276,9.313493165572281e+41,2.7554485088472913,5.8352246,True,1.477175184448618e-20,,4.065971159662143,300.0,15.0,2.3287117229160503,300.0,11.0,2.097303531603889,200.00000000000017,13.0
2561,45924,uncover-v4,uncover-v4_prism-clear_2561_45924.spec.fits,3.5847600654669716,-30.34362752753509,4.463361263885918,7.288101610126589,7.483096573217431,7.79356593013793,8.124210423071906,8.349685929898495,1.1132534594474905e+44,1.125603937891451e+44,1.1423704300553588e+44,1.1585065721277688e+44,1.1672008500420881e+44,1.3385227715152398e+43,1.3658952265828517e+43,1.4118580756349844e+43,1.4523919548529278e+43,1.4797342597742702e+43,44.67508723865877,44.6752473444377,44.67548862755807,44.67570717536781,44.67583903483552,1.4657865735603536e+43,0.9632084923561699,4.463361263885918,True,1.3570413251774176e-19,,1.6363842700217046,300.0,18.0,1.9314924465053684,300.0,11.0,3.4683589934323686,200.00000000000017,9.0
